91 ==> 571 #SUP: 1541 #CONF: 0.9156268568033273 #LIFT: 1.152698066090316
91 ==> 607 #SUP: 1437 #CONF: 0.8538324420677362 #LIFT: 1.146782592387466
91 ==> 638 #SUP: 1437 #CONF: 0.8538324420677362 #LIFT: 1.0092662798194711
572 ==> 108 #SUP: 1411 #CONF: 0.9978783592644979 #LIFT: 12.971017811721678
108 ==> 572 #SUP: 1411 #CONF: 0.660271408516612 #LIFT: 12.971017811721678
108 ==> 607 #SUP: 1814 #CONF: 0.8488535329901732 #LIFT: 1.1400954182091205
108 ==> 638 #SUP: 1857 #CONF: 0.8689751988769303 #LIFT: 1.0271656627405688
114 ==> 571 #SUP: 7054 #CONF: 0.9199269692227439 #LIFT: 1.1581115500144743
114 ==> 607 #SUP: 5851 #CONF: 0.7630412102243088 #LIFT: 1.0248408634373296
114 ==> 619 #SUP: 3896 #CONF: 0.5080855503390714 #LIFT: 1.0313943596403627
114 ==> 638 #SUP: 6669 #CONF: 0.8697183098591549 #LIFT: 1.0280440515433023
334 ==> 571 #SUP: 1450 #CONF: 0.8630952380952381 #LIFT: 1.0865651268438488
364 ==> 571 #SUP: 1582 #CONF: 0.8201140487299119 #LIFT: 1.0324553838939268
364 ==> 607 #SUP: 1492 #CONF: 0.7734577501296008 #LIFT: 1.0388313211053113
364 ==> 638 #SUP: 1632 #CONF: 0.8460342146189735 #LIFT: 1.000048443135568
459 ==> 571 #SUP: 1660 #CONF: 0.8042635658914729 #LIFT: 1.012500944180074
459 ==> 607 #SUP: 1643 #CONF: 0.7960271317829457 #LIFT: 1.0691442639332107
569 ==> 607 #SUP: 2316 #CONF: 0.8677407268639941 #LIFT: 1.165462813597719
569 ==> 619 #SUP: 1406 #CONF: 0.5267890595728737 #LIFT: 1.0693617726406963
569 ==> 640 #SUP: 1453 #CONF: 0.5443986511802174 #LIFT: 1.2443269754368531
579 ==> 571 #SUP: 1922 #CONF: 0.8252468870759982 #LIFT: 1.038917200507459
580 ==> 571 #SUP: 1402 #CONF: 0.8208430913348946 #LIFT: 1.033373187903952
585 ==> 571 #SUP: 1778 #CONF: 0.7955257270693512 #LIFT: 1.0015007317712412
587 ==> 571 #SUP: 2189 #CONF: 0.9064182194616978 #LIFT: 1.1411051574986195
588 ==> 571 #SUP: 1699 #CONF: 0.8394268774703557 #LIFT: 1.0567686291580125
589 ==> 571 #SUP: 2833 #CONF: 0.7982530290222598 #LIFT: 1.0049341781183019
599 ==> 571 #SUP: 3496 #CONF: 0.8118903855085927 #LIFT: 1.0221024758059227
600 ==> 571 #SUP: 3928 #CONF: 0.8067364962004518 #LIFT: 1.0156141577818332
604 ==> 571 #SUP: 3934 #CONF: 0.7963562753036437 #LIFT: 1.0025463229270162
605 ==> 571 #SUP: 4061 #CONF: 0.8070349761526232 #LIFT: 1.015989919219015
610 ==> 571 #SUP: 8591 #CONF: 0.84607051408312 #LIFT: 1.0651324151462
617 ==> 571 #SUP: 3035 #CONF: 0.8039735099337748 #LIFT: 1.0121357878513662
627 ==> 571 #SUP: 3161 #CONF: 0.8206126687435099 #LIFT: 1.0330831050241205
634 ==> 571 #SUP: 1766 #CONF: 0.8034576888080073 #LIFT: 1.0114864119514535
637 ==> 571 #SUP: 1669 #CONF: 0.8849416755037116 #LIFT: 1.1140679747175208
638 ==> 571 #SUP: 18858 #CONF: 0.802468085106383 #LIFT: 1.0102405831898984
571 ==> 638 #SUP: 18858 #CONF: 0.854656696125085 #LIFT: 1.0102405831898984
641 ==> 571 #SUP: 9470 #CONF: 0.8199844142349987 #LIFT: 1.0322921848456736
649 ==> 571 #SUP: 2261 #CONF: 0.8943829113924051 #LIFT: 1.1259537055362894
651 ==> 571 #SUP: 1934 #CONF: 0.9028944911297853 #LIFT: 1.1366690765739031
578 ==> 638 #SUP: 2831 #CONF: 0.869204789683758 #LIFT: 1.027437048844061
579 ==> 607 #SUP: 1849 #CONF: 0.793902962644912 #LIFT: 1.066291291768222
580 ==> 638 #SUP: 1450 #CONF: 0.8489461358313818 #LIFT: 1.0034904579201753
585 ==> 607 #SUP: 2012 #CONF: 0.9002237136465324 #LIFT: 1.2090907222547806
586 ==> 638 #SUP: 10198 #CONF: 0.8592854735422987 #LIFT: 1.0157119950662965
587 ==> 610 #SUP: 1611 #CONF: 0.6670807453416149 #LIFT: 1.8249132306578078
587 ==> 638 #SUP: 2415 #CONF: 1.0 #LIFT: 1.1820425531914893
